[2026-05-15 23:21:46] [INFO] [rk3568_vision] ============================================================
[2026-05-15 23:21:46] [INFO] [rk3568_vision] RK3568 智能视觉识别系统启动
[2026-05-15 23:21:46] [INFO] [rk3568_vision] ============================================================
[2026-05-15 23:21:46] [INFO] [rk3568_vision] NPU 加速: 关闭
[2026-05-15 23:21:46] [INFO] [camera] 摄像头初始化，使用子码流
[2026-05-15 23:21:46] [INFO] [camera] RTSP 地址: rtsp://admin:***@192.168.0.66:554/Streaming/Channels/201
[2026-05-15 23:24:01] [INFO] [rk3568_vision] ============================================================
[2026-05-15 23:24:01] [INFO] [rk3568_vision] RK3568 智能视觉识别系统启动
[2026-05-15 23:24:01] [INFO] [rk3568_vision] ============================================================
[2026-05-15 23:24:01] [INFO] [rk3568_vision] NPU 加速: 关闭
[2026-05-15 23:24:01] [INFO] [camera] 摄像头初始化，使用子码流
[2026-05-15 23:24:01] [INFO] [camera] RTSP 地址: rtsp://admin:***@192.168.0.66:554/Streaming/Channels/201
[2026-05-15 23:24:02] [INFO] [camera] 视频流连接成功: 1920x1080 @ 25.0fps
[2026-05-15 23:24:02] [INFO] [ws_pusher] WebSocket 推送服务初始化: ws://0.0.0.0:8765
[2026-05-15 23:24:02] [INFO] [ws_pusher] WebSocket 推送服务已启动
[2026-05-15 23:24:02] [INFO] [camera] 视频流读取线程已启动
[2026-05-15 23:24:02] [INFO] [rk3568_vision] 开始实时检测...
[2026-05-15 23:24:02] [INFO] [rk3568_vision] WebSocket 客户端连接数: 0
[2026-05-15 23:24:02] [INFO] [ws_pusher] WebSocket 服务器运行中: ws://0.0.0.0:8765
[2026-05-15 23:24:03] [INFO] [rk3568_vision] FPS: 628.7 |  | 客户端: 0
[2026-05-15 23:34:19] [INFO] [rk3568_vision] FPS: 1076.6 |  | 客户端: 0
[2026-05-15 23:34:20] [INFO] [rk3568_vision] FPS: 1091.3 |  | 客户端: 0
[2026-05-15 23:34:21] [INFO] [rk3568_vision] FPS: 1097.2 |  | 客户端: 0
[2026-05-15 23:34:22] [INFO] [rk3568_vision] FPS: 1088.9 |  | 客户端: 0
[2026-05-15 23:34:23] [INFO] [rk3568_vision] FPS: 1110.4 |  | 客户端: 0
[2026-05-15 23:34:24] [INFO] [rk3568_vision] FPS: 1116.1 |  | 客户端: 0
[2026-05-15 23:34:25] [INFO] [rk3568_vision] FPS: 1070.3 |  | 客户端: 0
[2026-05-15 23:34:26] [INFO] [rk3568_vision] FPS: 1007.4 |  | 客户端: 0
[2026-05-15 23:34:27] [INFO] [rk3568_vision] FPS: 1071.0 |  | 客户端: 0
[2026-05-15 23:34:28] [INFO] [rk3568_vision] FPS: 1052.5 |  | 客户端: 0
[2026-05-15 23:34:29] [INFO] [rk3568_vision] FPS: 1116.1 |  | 客户端: 0
[2026-05-15 23:34:30] [INFO] [rk3568_vision] FPS: 1099.6 |  | 客户端: 0
[2026-05-15 23:34:31] [INFO] [rk3568_vision] FPS: 1134.9 |  | 客户端: 0
[2026-05-15 23:34:32] [INFO] [rk3568_vision] FPS: 1136.4 |  | 客户端: 0
[2026-05-15 23:34:33] [INFO] [rk3568_vision] FPS: 1012.2 |  | 客户端: 0
[2026-05-15 23:34:34] [INFO] [rk3568_vision] FPS: 1082.8 |  | 客户端: 0
[2026-05-15 23:34:35] [INFO] [rk3568_vision] FPS: 1086.1 |  | 客户端: 0
[2026-05-15 23:34:36] [INFO] [rk3568_vision] FPS: 1116.3 |  | 客户端: 0
[2026-05-15 23:34:37] [INFO] [rk3568_vision] FPS: 1135.7 |  | 客户端: 0
[2026-05-15 23:34:38] [INFO] [rk3568_vision] FPS: 1145.3 |  | 客户端: 0
[2026-05-15 23:34:39] [INFO] [rk3568_vision] FPS: 1137.2 |  | 客户端: 0
[2026-05-15 23:34:40] [INFO] [rk3568_vision] FPS: 1143.3 |  | 客户端: 0
[2026-05-15 23:34:41] [INFO] [rk3568_vision] FPS: 1108.2 |  | 客户端: 0
[2026-05-15 23:34:42] [INFO] [rk3568_vision] FPS: 1108.7 |  | 客户端: 0
[2026-05-15 23:34:43] [INFO] [rk3568_vision] FPS: 1147.9 |  | 客户端: 0
[2026-05-15 23:34:44] [INFO] [rk3568_vision] FPS: 1128.7 |  | 客户端: 0
[2026-05-15 23:34:45] [INFO] [rk3568_vision] FPS: 1127.1 |  | 客户端: 0
[2026-05-15 23:34:46] [INFO] [rk3568_vision] FPS: 1118.2 |  | 客户端: 0
[2026-05-15 23:34:47] [INFO] [rk3568_vision] FPS: 1063.2 |  | 客户端: 0
[2026-05-15 23:34:48] [INFO] [rk3568_vision] FPS: 1048.8 |  | 客户端: 0
[2026-05-15 23:34:49] [INFO] [rk3568_vision] FPS: 1057.1 |  | 客户端: 0
[2026-05-15 23:34:50] [INFO] [rk3568_vision] FPS: 1066.0 |  | 客户端: 0
[2026-05-15 23:34:51] [INFO] [rk3568_vision] FPS: 1096.1 |  | 客户端: 0
[2026-05-15 23:34:52] [INFO] [rk3568_vision] FPS: 1131.7 |  | 客户端: 0
[2026-05-15 23:34:53] [INFO] [rk3568_vision] FPS: 1124.9 |  | 客户端: 0
[2026-05-15 23:34:54] [INFO] [rk3568_vision] FPS: 1138.4 |  | 客户端: 0
[2026-05-15 23:34:55] [INFO] [rk3568_vision] FPS: 1142.9 |  | 客户端: 0
[2026-05-15 23:34:56] [INFO] [rk3568_vision] FPS: 1049.8 |  | 客户端: 0
[2026-05-15 23:34:57] [INFO] [rk3568_vision] FPS: 1061.5 |  | 客户端: 0
[2026-05-15 23:34:58] [INFO] [rk3568_vision] FPS: 1101.4 |  | 客户端: 0
[2026-05-15 23:34:59] [INFO] [rk3568_vision] FPS: 1113.2 |  | 客户端: 0
[2026-05-15 23:35:00] [INFO] [rk3568_vision] FPS: 1091.3 |  | 客户端: 0
[2026-05-15 23:35:01] [INFO] [rk3568_vision] FPS: 1105.9 |  | 客户端: 0
[2026-05-15 23:35:02] [INFO] [rk3568_vision] FPS: 1125.4 |  | 客户端: 0
[2026-05-15 23:35:03] [INFO] [rk3568_vision] FPS: 1132.6 |  | 客户端: 0
[2026-05-15 23:35:04] [INFO] [rk3568_vision] FPS: 1118.3 |  | 客户端: 0
[2026-05-15 23:35:05] [INFO] [rk3568_vision] FPS: 1068.2 |  | 客户端: 0
[2026-05-15 23:35:06] [INFO] [rk3568_vision] FPS: 1052.5 |  | 客户端: 0
[2026-05-15 23:35:07] [INFO] [rk3568_vision] FPS: 1064.9 |  | 客户端: 0
[2026-05-15 23:35:08] [INFO] [rk3568_vision] FPS: 1049.3 |  | 客户端: 0
[2026-05-15 23:35:09] [INFO] [rk3568_vision] FPS: 1074.8 |  | 客户端: 0
[2026-05-15 23:35:10] [INFO] [rk3568_vision] FPS: 1051.3 |  | 客户端: 0
[2026-05-15 23:35:11] [INFO] [rk3568_vision] FPS: 1067.2 |  | 客户端: 0
[2026-05-15 23:35:12] [INFO] [rk3568_vision] FPS: 1117.2 |  | 客户端: 0
[2026-05-15 23:35:13] [INFO] [rk3568_vision] FPS: 1123.3 |  | 客户端: 0
[2026-05-15 23:35:14] [INFO] [rk3568_vision] FPS: 1132.1 |  | 客户端: 0
[2026-05-15 23:35:15] [INFO] [rk3568_vision] FPS: 1126.9 |  | 客户端: 0
[2026-05-15 23:35:16] [INFO] [rk3568_vision] FPS: 1127.5 |  | 客户端: 0
[2026-05-15 23:35:17] [INFO] [rk3568_vision] FPS: 1095.3 |  | 客户端: 0
[2026-05-15 23:35:18] [INFO] [rk3568_vision] FPS: 1117.6 |  | 客户端: 0
[2026-05-15 23:35:19] [INFO] [rk3568_vision] FPS: 1076.2 |  | 客户端: 0
[2026-05-15 23:35:20] [INFO] [rk3568_vision] FPS: 1076.2 |  | 客户端: 0
[2026-05-15 23:35:21] [INFO] [rk3568_vision] FPS: 1121.8 |  | 客户端: 0
[2026-05-15 23:35:22] [INFO] [rk3568_vision] FPS: 1127.0 |  | 客户端: 0
[2026-05-15 23:35:23] [INFO] [rk3568_vision] FPS: 1137.5 |  | 客户端: 0
[2026-05-15 23:35:24] [INFO] [rk3568_vision] FPS: 1012.2 |  | 客户端: 0
[2026-05-15 23:35:25] [INFO] [rk3568_vision] FPS: 1002.9 |  | 客户端: 0
[2026-05-15 23:35:26] [INFO] [rk3568_vision] FPS: 1039.2 |  | 客户端: 0
[2026-05-15 23:35:27] [INFO] [rk3568_vision] FPS: 1082.5 |  | 客户端: 0
[2026-05-15 23:35:28] [INFO] [rk3568_vision] FPS: 1124.8 |  | 客户端: 0
[2026-05-15 23:35:29] [INFO] [rk3568_vision] FPS: 1153.5 |  | 客户端: 0
[2026-05-15 23:35:30] [INFO] [rk3568_vision] FPS: 1155.2 |  | 客户端: 0
[2026-05-15 23:35:31] [INFO] [rk3568_vision] FPS: 1149.3 |  | 客户端: 0
[2026-05-15 23:35:32] [INFO] [rk3568_vision] FPS: 1152.5 |  | 客户端: 0
[2026-05-15 23:35:33] [INFO] [rk3568_vision] FPS: 1158.0 |  | 客户端: 0
[2026-05-15 23:35:34] [INFO] [rk3568_vision] FPS: 1153.9 |  | 客户端: 0
[2026-05-15 23:35:35] [INFO] [rk3568_vision] FPS: 1153.9 |  | 客户端: 0
[2026-05-15 23:35:36] [INFO] [rk3568_vision] FPS: 1152.1 |  | 客户端: 0
[2026-05-15 23:35:37] [INFO] [rk3568_vision] FPS: 1153.3 |  | 客户端: 0
[2026-05-15 23:35:38] [INFO] [rk3568_vision] FPS: 1154.1 |  | 客户端: 0
[2026-05-15 23:35:39] [INFO] [rk3568_vision] FPS: 1151.7 |  | 客户端: 0
[2026-05-15 23:35:40] [INFO] [rk3568_vision] FPS: 1153.1 |  | 客户端: 0
[2026-05-15 23:35:41] [INFO] [rk3568_vision] FPS: 1153.3 |  | 客户端: 0
[2026-05-15 23:35:42] [INFO] [rk3568_vision] FPS: 1158.5 |  | 客户端: 0
[2026-05-15 23:35:43] [INFO] [rk3568_vision] FPS: 1134.2 |  | 客户端: 0
[2026-05-15 23:35:44] [INFO] [rk3568_vision] FPS: 1150.6 |  | 客户端: 0
[2026-05-15 23:35:45] [INFO] [rk3568_vision] FPS: 1155.8 |  | 客户端: 0
[2026-05-15 23:35:46] [INFO] [rk3568_vision] FPS: 1148.7 |  | 客户端: 0
[2026-05-15 23:35:47] [INFO] [rk3568_vision] FPS: 1152.5 |  | 客户端: 0
[2026-05-15 23:35:48] [INFO] [rk3568_vision] FPS: 1157.3 |  | 客户端: 0
[2026-05-15 23:35:49] [INFO] [rk3568_vision] FPS: 1149.0 |  | 客户端: 0
[2026-05-15 23:35:50] [INFO] [rk3568_vision] FPS: 1156.6 |  | 客户端: 0
[2026-05-15 23:35:51] [INFO] [rk3568_vision] FPS: 1137.1 |  | 客户端: 0
[2026-05-15 23:35:52] [INFO] [rk3568_vision] FPS: 1151.4 |  | 客户端: 0
[2026-05-15 23:35:53] [INFO] [rk3568_vision] FPS: 1155.7 |  | 客户端: 0
[2026-05-15 23:35:54] [INFO] [rk3568_vision] FPS: 1129.3 |  | 客户端: 0
[2026-05-15 23:35:55] [INFO] [rk3568_vision] FPS: 1078.8 |  | 客户端: 0
[2026-05-15 23:35:56] [INFO] [rk3568_vision] FPS: 1129.1 |  | 客户端: 0
[2026-05-15 23:35:57] [INFO] [rk3568_vision] FPS: 1126.6 |  | 客户端: 0
[2026-05-15 23:35:58] [INFO] [rk3568_vision] FPS: 1150.8 |  | 客户端: 0
[2026-05-15 23:35:59] [INFO] [rk3568_vision] FPS: 1143.2 |  | 客户端: 0
[2026-05-15 23:36:00] [INFO] [rk3568_vision] FPS: 1105.3 |  | 客户端: 0
[2026-05-15 23:36:01] [INFO] [rk3568_vision] FPS: 1136.4 |  | 客户端: 0
[2026-05-15 23:36:02] [INFO] [rk3568_vision] FPS: 1134.6 |  | 客户端: 0
[2026-05-15 23:36:03] [INFO] [rk3568_vision] FPS: 1132.8 |  | 客户端: 0
[2026-05-15 23:36:04] [INFO] [rk3568_vision] FPS: 1146.7 |  | 客户端: 0
[2026-05-15 23:36:05] [INFO] [rk3568_vision] FPS: 1061.9 |  | 客户端: 0
[2026-05-15 23:36:06] [INFO] [rk3568_vision] FPS: 1123.6 |  | 客户端: 0
[2026-05-15 23:36:07] [INFO] [rk3568_vision] FPS: 1152.9 |  | 客户端: 0
[2026-05-15 23:36:08] [INFO] [rk3568_vision] FPS: 1154.6 |  | 客户端: 0
[2026-05-15 23:36:09] [INFO] [rk3568_vision] FPS: 1153.1 |  | 客户端: 0
[2026-05-15 23:36:10] [INFO] [rk3568_vision] FPS: 1152.3 |  | 客户端: 0
[2026-05-15 23:36:11] [INFO] [rk3568_vision] FPS: 1149.3 |  | 客户端: 0
[2026-05-15 23:36:12] [INFO] [rk3568_vision] FPS: 1155.9 |  | 客户端: 0
[2026-05-15 23:36:13] [INFO] [rk3568_vision] FPS: 1148.7 |  | 客户端: 0
[2026-05-15 23:36:14] [INFO] [rk3568_vision] FPS: 1154.7 |  | 客户端: 0
[2026-05-15 23:36:15] [INFO] [rk3568_vision] FPS: 1157.6 |  | 客户端: 0
[2026-05-15 23:36:16] [INFO] [rk3568_vision] FPS: 1152.5 |  | 客户端: 0
[2026-05-15 23:36:17] [INFO] [rk3568_vision] FPS: 1151.1 |  | 客户端: 0
[2026-05-15 23:36:18] [INFO] [rk3568_vision] FPS: 1132.5 |  | 客户端: 0
[2026-05-15 23:36:19] [INFO] [rk3568_vision] FPS: 1094.2 |  | 客户端: 0
[2026-05-15 23:36:20] [INFO] [rk3568_vision] FPS: 1057.6 |  | 客户端: 0
[2026-05-15 23:36:21] [INFO] [rk3568_vision] FPS: 1070.5 |  | 客户端: 0
[2026-05-15 23:36:22] [INFO] [rk3568_vision] FPS: 1110.0 |  | 客户端: 0
[2026-05-15 23:36:23] [INFO] [rk3568_vision] FPS: 1104.4 |  | 客户端: 0
[2026-05-15 23:36:24] [INFO] [rk3568_vision] FPS: 1079.1 |  | 客户端: 0
[2026-05-15 23:36:25] [INFO] [rk3568_vision] FPS: 1096.6 |  | 客户端: 0
[2026-05-15 23:36:26] [INFO] [rk3568_vision] FPS: 1106.4 |  | 客户端: 0
[2026-05-15 23:36:27] [INFO] [rk3568_vision] FPS: 1061.6 |  | 客户端: 0
[2026-05-15 23:36:28] [INFO] [rk3568_vision] FPS: 1066.4 |  | 客户端: 0
[2026-05-15 23:36:29] [INFO] [rk3568_vision] FPS: 1074.4 |  | 客户端: 0
[2026-05-15 23:36:30] [INFO] [rk3568_vision] FPS: 1113.8 |  | 客户端: 0
[2026-05-15 23:36:31] [INFO] [rk3568_vision] FPS: 1141.3 |  | 客户端: 0
[2026-05-15 23:36:32] [INFO] [rk3568_vision] FPS: 1132.5 |  | 客户端: 0
[2026-05-15 23:36:33] [INFO] [rk3568_vision] FPS: 1139.1 |  | 客户端: 0
[2026-05-15 23:36:34] [INFO] [rk3568_vision] FPS: 1124.0 |  | 客户端: 0
[2026-05-15 23:36:35] [INFO] [rk3568_vision] FPS: 1028.4 |  | 客户端: 0
[2026-05-15 23:36:36] [INFO] [rk3568_vision] FPS: 1104.7 |  | 客户端: 0
[2026-05-15 23:36:37] [INFO] [rk3568_vision] FPS: 1019.2 |  | 客户端: 0
[2026-05-15 23:36:38] [INFO] [rk3568_vision] FPS: 1136.7 |  | 客户端: 0
[2026-05-15 23:36:39] [INFO] [rk3568_vision] FPS: 1118.2 |  | 客户端: 0
[2026-05-15 23:36:40] [INFO] [rk3568_vision] FPS: 1147.2 |  | 客户端: 0
[2026-05-15 23:36:41] [INFO] [rk3568_vision] FPS: 1143.1 |  | 客户端: 0
[2026-05-15 23:36:42] [INFO] [rk3568_vision] FPS: 1146.4 |  | 客户端: 0
[2026-05-15 23:36:43] [INFO] [rk3568_vision] FPS: 1091.5 |  | 客户端: 0
[2026-05-15 23:36:44] [INFO] [rk3568_vision] FPS: 1132.3 |  | 客户端: 0
[2026-05-15 23:36:45] [INFO] [rk3568_vision] FPS: 1159.1 |  | 客户端: 0
[2026-05-15 23:36:46] [INFO] [rk3568_vision] FPS: 1154.4 |  | 客户端: 0
[2026-05-15 23:36:47] [INFO] [rk3568_vision] FPS: 1113.9 |  | 客户端: 0
[2026-05-15 23:36:48] [INFO] [rk3568_vision] FPS: 1097.4 |  | 客户端: 0
[2026-05-15 23:36:49] [INFO] [rk3568_vision] FPS: 1075.3 |  | 客户端: 0
[2026-05-15 23:36:50] [INFO] [rk3568_vision] FPS: 1058.9 |  | 客户端: 0
[2026-05-15 23:36:51] [INFO] [rk3568_vision] FPS: 1096.0 |  | 客户端: 0
[2026-05-15 23:36:52] [INFO] [rk3568_vision] FPS: 1064.5 |  | 客户端: 0
[2026-05-15 23:36:53] [INFO] [rk3568_vision] FPS: 1130.2 |  | 客户端: 0
[2026-05-15 23:36:54] [INFO] [rk3568_vision] FPS: 1136.1 |  | 客户端: 0
[2026-05-15 23:36:55] [INFO] [rk3568_vision] FPS: 1142.1 |  | 客户端: 0
[2026-05-15 23:36:56] [INFO] [rk3568_vision] FPS: 1142.4 |  | 客户端: 0
[2026-05-15 23:36:57] [INFO] [rk3568_vision] FPS: 1147.1 |  | 客户端: 0
[2026-05-15 23:36:58] [INFO] [rk3568_vision] FPS: 1134.0 |  | 客户端: 0
[2026-05-15 23:36:59] [INFO] [rk3568_vision] FPS: 1141.2 |  | 客户端: 0
[2026-05-15 23:37:00] [INFO] [rk3568_vision] FPS: 1138.5 |  | 客户端: 0
[2026-05-15 23:37:01] [INFO] [rk3568_vision] FPS: 1101.5 |  | 客户端: 0
[2026-05-15 23:37:02] [INFO] [rk3568_vision] FPS: 1086.5 |  | 客户端: 0
[2026-05-15 23:37:03] [INFO] [rk3568_vision] FPS: 1081.5 |  | 客户端: 0
[2026-05-15 23:37:04] [INFO] [rk3568_vision] FPS: 1055.7 |  | 客户端: 0
[2026-05-15 23:37:05] [INFO] [rk3568_vision] FPS: 1135.8 |  | 客户端: 0
[2026-05-15 23:37:06] [INFO] [rk3568_vision] FPS: 1153.6 |  | 客户端: 0
[2026-05-15 23:37:07] [INFO] [rk3568_vision] FPS: 1155.8 |  | 客户端: 0
[2026-05-15 23:37:08] [INFO] [rk3568_vision] FPS: 1153.2 |  | 客户端: 0
[2026-05-15 23:37:09] [INFO] [rk3568_vision] FPS: 1115.8 |  | 客户端: 0
[2026-05-15 23:37:10] [INFO] [rk3568_vision] FPS: 1134.3 |  | 客户端: 0
[2026-05-15 23:37:11] [INFO] [rk3568_vision] FPS: 1116.1 |  | 客户端: 0
[2026-05-15 23:37:12] [INFO] [rk3568_vision] FPS: 1090.7 |  | 客户端: 0
[2026-05-15 23:37:13] [INFO] [rk3568_vision] FPS: 1053.2 |  | 客户端: 0
[2026-05-15 23:37:14] [INFO] [rk3568_vision] FPS: 1098.3 |  | 客户端: 0
[2026-05-15 23:37:15] [INFO] [rk3568_vision] FPS: 1122.9 |  | 客户端: 0
[2026-05-15 23:37:16] [INFO] [rk3568_vision] FPS: 1082.6 |  | 客户端: 0
[2026-05-15 23:37:17] [INFO] [rk3568_vision] FPS: 1104.0 |  | 客户端: 0
[2026-05-15 23:37:18] [INFO] [rk3568_vision] FPS: 1080.4 |  | 客户端: 0
[2026-05-15 23:37:19] [INFO] [rk3568_vision] FPS: 1102.8 |  | 客户端: 0
[2026-05-15 23:37:20] [INFO] [rk3568_vision] FPS: 1125.9 |  | 客户端: 0
[2026-05-15 23:37:21] [INFO] [rk3568_vision] FPS: 1122.9 |  | 客户端: 0
[2026-05-15 23:37:22] [INFO] [rk3568_vision] FPS: 1085.9 |  | 客户端: 0
[2026-05-15 23:37:23] [INFO] [rk3568_vision] FPS: 1108.3 |  | 客户端: 0
[2026-05-15 23:37:24] [INFO] [rk3568_vision] FPS: 1136.1 |  | 客户端: 0
[2026-05-15 23:37:25] [INFO] [rk3568_vision] FPS: 1143.2 |  | 客户端: 0
[2026-05-15 23:37:26] [INFO] [rk3568_vision] FPS: 1115.2 |  | 客户端: 0
[2026-05-15 23:37:27] [INFO] [rk3568_vision] FPS: 1059.9 |  | 客户端: 0
[2026-05-15 23:37:28] [INFO] [rk3568_vision] FPS: 1050.6 |  | 客户端: 0
[2026-05-15 23:37:29] [INFO] [rk3568_vision] FPS: 1079.3 |  | 客户端: 0
[2026-05-15 23:37:30] [INFO] [rk3568_vision] FPS: 1063.7 |  | 客户端: 0
[2026-05-15 23:37:31] [INFO] [rk3568_vision] FPS: 1057.1 |  | 客户端: 0
[2026-05-15 23:37:32] [INFO] [rk3568_vision] FPS: 1087.0 |  | 客户端: 0
[2026-05-15 23:37:33] [INFO] [rk3568_vision] FPS: 1085.2 |  | 客户端: 0
[2026-05-15 23:37:34] [INFO] [rk3568_vision] FPS: 1129.1 |  | 客户端: 0
[2026-05-15 23:37:35] [INFO] [rk3568_vision] FPS: 1139.0 |  | 客户端: 0
[2026-05-15 23:37:36] [INFO] [rk3568_vision] FPS: 1138.8 |  | 客户端: 0
[2026-05-15 23:37:37] [INFO] [rk3568_vision] FPS: 1141.1 |  | 客户端: 0
[2026-05-15 23:37:38] [INFO] [rk3568_vision] FPS: 1131.8 |  | 客户端: 0
[2026-05-15 23:37:39] [INFO] [rk3568_vision] FPS: 1085.6 |  | 客户端: 0
[2026-05-15 23:37:40] [INFO] [rk3568_vision] FPS: 1095.5 |  | 客户端: 0
[2026-05-15 23:37:41] [INFO] [rk3568_vision] FPS: 1049.8 |  | 客户端: 0
[2026-05-15 23:37:42] [INFO] [rk3568_vision] FPS: 1102.4 |  | 客户端: 0
[2026-05-15 23:37:43] [INFO] [rk3568_vision] FPS: 1098.0 |  | 客户端: 0
[2026-05-15 23:37:44] [INFO] [rk3568_vision] FPS: 1081.0 |  | 客户端: 0
[2026-05-15 23:37:45] [INFO] [rk3568_vision] FPS: 1027.2 |  | 客户端: 0
[2026-05-15 23:37:46] [INFO] [rk3568_vision] FPS: 1086.2 |  | 客户端: 0
[2026-05-15 23:37:47] [INFO] [rk3568_vision] FPS: 1067.8 |  | 客户端: 0
[2026-05-15 23:37:48] [INFO] [rk3568_vision] FPS: 1094.7 |  | 客户端: 0
[2026-05-15 23:37:49] [INFO] [rk3568_vision] FPS: 1115.7 |  | 客户端: 0
[2026-05-15 23:37:50] [INFO] [rk3568_vision] FPS: 1077.3 |  | 客户端: 0
[2026-05-15 23:37:51] [INFO] [rk3568_vision] FPS: 1105.9 |  | 客户端: 0
[2026-05-15 23:37:52] [INFO] [rk3568_vision] FPS: 1131.6 |  | 客户端: 0
[2026-05-15 23:37:53] [INFO] [rk3568_vision] FPS: 1137.2 |  | 客户端: 0
[2026-05-15 23:37:54] [INFO] [rk3568_vision] FPS: 1101.9 |  | 客户端: 0
[2026-05-15 23:37:55] [INFO] [rk3568_vision] FPS: 1124.5 |  | 客户端: 0
[2026-05-15 23:37:56] [INFO] [rk3568_vision] FPS: 988.9 |  | 客户端: 0
[2026-05-15 23:37:57] [INFO] [rk3568_vision] FPS: 1031.8 |  | 客户端: 0
[2026-05-15 23:37:58] [INFO] [rk3568_vision] FPS: 1069.4 |  | 客户端: 0
[2026-05-15 23:37:59] [INFO] [rk3568_vision] FPS: 1086.9 |  | 客户端: 0
[2026-05-15 23:38:00] [INFO] [rk3568_vision] FPS: 1123.5 |  | 客户端: 0
[2026-05-15 23:38:01] [INFO] [rk3568_vision] FPS: 1149.4 |  | 客户端: 0
[2026-05-15 23:38:02] [INFO] [rk3568_vision] FPS: 1120.0 |  | 客户端: 0
[2026-05-15 23:38:03] [INFO] [rk3568_vision] FPS: 1140.5 |  | 客户端: 0
[2026-05-15 23:38:04] [INFO] [rk3568_vision] FPS: 1134.0 |  | 客户端: 0
[2026-05-15 23:38:05] [INFO] [rk3568_vision] FPS: 1146.3 |  | 客户端: 0
[2026-05-15 23:38:06] [INFO] [rk3568_vision] FPS: 1094.6 |  | 客户端: 0
[2026-05-15 23:38:07] [INFO] [rk3568_vision] FPS: 1111.8 |  | 客户端: 0
[2026-05-15 23:38:08] [INFO] [rk3568_vision] FPS: 1143.6 |  | 客户端: 0
[2026-05-15 23:38:09] [INFO] [rk3568_vision] FPS: 1152.9 |  | 客户端: 0
[2026-05-15 23:38:10] [INFO] [rk3568_vision] FPS: 1150.8 |  | 客户端: 0
[2026-05-15 23:38:11] [INFO] [rk3568_vision] FPS: 1154.5 |  | 客户端: 0
[2026-05-15 23:38:12] [INFO] [rk3568_vision] FPS: 1153.7 |  | 客户端: 0
[2026-05-15 23:38:13] [INFO] [rk3568_vision] FPS: 1150.1 |  | 客户端: 0
[2026-05-15 23:38:14] [INFO] [rk3568_vision] FPS: 1154.1 |  | 客户端: 0
[2026-05-15 23:38:15] [INFO] [rk3568_vision] FPS: 1157.9 |  | 客户端: 0
[2026-05-15 23:38:16] [INFO] [rk3568_vision] FPS: 1158.8 |  | 客户端: 0
[2026-05-15 23:38:17] [INFO] [rk3568_vision] FPS: 1155.0 |  | 客户端: 0
[2026-05-15 23:38:18] [INFO] [rk3568_vision] FPS: 1149.5 |  | 客户端: 0
[2026-05-15 23:38:19] [INFO] [rk3568_vision] FPS: 1149.5 |  | 客户端: 0
[2026-05-15 23:38:20] [INFO] [rk3568_vision] FPS: 1156.0 |  | 客户端: 0
[2026-05-15 23:38:21] [INFO] [ws_pusher] PC 客户端已连接: ('127.0.0.1', 42852), 当前连接数: 1
[2026-05-15 23:38:21] [INFO] [rk3568_vision] FPS: 1049.2 |  | 客户端: 1
[2026-05-15 23:38:22] [INFO] [rk3568_vision] FPS: 1011.1 |  | 客户端: 1
[2026-05-15 23:38:23] [INFO] [rk3568_vision] FPS: 1024.7 |  | 客户端: 1
[2026-05-15 23:38:24] [INFO] [ws_pusher] PC 客户端已断开: ('127.0.0.1', 42852)
[2026-05-15 23:38:24] [INFO] [rk3568_vision] FPS: 1060.7 |  | 客户端: 0
[2026-05-15 23:38:25] [INFO] [rk3568_vision] FPS: 1148.2 |  | 客户端: 0
[2026-05-15 23:38:26] [INFO] [rk3568_vision] FPS: 1153.6 |  | 客户端: 0
[2026-05-15 23:38:27] [INFO] [rk3568_vision] FPS: 1152.7 |  | 客户端: 0
[2026-05-15 23:38:28] [INFO] [rk3568_vision] FPS: 1154.8 |  | 客户端: 0
[2026-05-15 23:38:29] [INFO] [rk3568_vision] FPS: 1158.2 |  | 客户端: 0
[2026-05-15 23:38:30] [INFO] [rk3568_vision] FPS: 1155.9 |  | 客户端: 0
[2026-05-15 23:38:31] [INFO] [rk3568_vision] FPS: 1152.5 |  | 客户端: 0
[2026-05-15 23:38:32] [INFO] [rk3568_vision] FPS: 1157.6 |  | 客户端: 0
[2026-05-15 23:38:33] [INFO] [rk3568_vision] FPS: 1150.6 |  | 客户端: 0
[2026-05-15 23:38:34] [INFO] [rk3568_vision] FPS: 1157.7 |  | 客户端: 0
[2026-05-15 23:38:35] [INFO] [rk3568_vision] FPS: 1155.4 |  | 客户端: 0
[2026-05-15 23:38:36] [INFO] [rk3568_vision] FPS: 1151.5 |  | 客户端: 0
[2026-05-15 23:38:37] [INFO] [rk3568_vision] FPS: 1153.1 |  | 客户端: 0
[2026-05-15 23:38:38] [INFO] [rk3568_vision] FPS: 1157.1 |  | 客户端: 0
[2026-05-15 23:38:39] [INFO] [rk3568_vision] FPS: 1158.6 |  | 客户端: 0
[2026-05-15 23:38:40] [INFO] [rk3568_vision] FPS: 1157.2 |  | 客户端: 0
[2026-05-15 23:38:41] [INFO] [rk3568_vision] FPS: 1148.6 |  | 客户端: 0
[2026-05-15 23:38:42] [INFO] [rk3568_vision] FPS: 1151.4 |  | 客户端: 0
[2026-05-15 23:38:43] [INFO] [rk3568_vision] FPS: 1151.7 |  | 客户端: 0
